Sources Qobuz,Sources Bibli,Artist_A_rechercher,Artist_Possede,Artist_sim,Album_A_rechercher,Album_Possede,Album_sim,Liste_albums_pos,Path_Possede,Autres_albums_biblio
https://play.qobuz.com/artist/114233,,Elisa,LISZA,80,L'anima vola (Deluxe Edition),,0,,,Elisa Point & Jacques Duvall - D 35379
https://play.qobuz.com/album/0191400000872,D 03902 (En rayon),Aldous Harding,Curtis Harding,71,Party,,0,,,"Designer - D 67451, Warm Chris - D 71144"
https://play.qobuz.com/album/0883870045865,,Albert Hammond Jr,Damon Albarn,62,Como Te Llama?,,0,,,"Francis trouble - D 60006, Como te llama? - D 26625, Yours to keep - D 23729"
https://play.qobuz.com/album/p5hfxcrue9jsa,,daigoro789,Dario Moreno,55,The Very Best of Yann Tiersen for Piano Solo,,0,,,Greg Osby and sound theatre - D 02056
https://play.qobuz.com/album/0603497931316,,Scala & Kolacny Brothers,Lowland Brothers,68,On The Rocks,,0,,,"Scala & Kolacny Brothers - D 44448, One-winged angel - D 33793, Respire - D 18747, Dream on - D 43669"
https://play.qobuz.com/album/kyqf2fkhgi4ra,,"Blondie,Philip Glass,Jonas Crabtree",Le Blonde,75,Heart Of Glass (Crabtree Remix),,0,,,"The curse of Blondie - D 31490, Blondie - 782.BLO 711, Greatest hits : sound and vision - D 29824, Ghosts of download : special deluxe edition - D 59036"
https://play.qobuz.com/artist/35921,D 43601 - Prêté (Retour prévu le : 06/06/2026),Etta James,Etta Marcus,67,All The Way,,0,,,"1954, the year that rocked the world - D 38608, The dreamer - D 54245, R&b dynamite - D 49944 - Prêté"
https://play.qobuz.com/album/0002894790658,,"Miloš Karadaglić,Studioorchester der Europäischen FilmPhilharmonie,Christoph Israel",Miles Davis,59,Latino,,0,,,
https://play.qobuz.com/album/7509900035929,,"Eydie Gormé,Los Panchos",Elie Zoé,63,Canta En Español Con Los Panchos,,0,,,
https://play.qobuz.com/album/g3lpoqkgpjjva,,Tom Rosenthal,Thomas Roussel,67,The Pleasant Trees,,0,,,
https://play.qobuz.com/album/h4m5ozyx5rxba,,Tommy Guerrero,Thomas Guerlet,64,Perpetuum,,0,,,"Another late night 6 - D 16722 V.06, No man land's - D 55738, Loose grooves & bastard blues - D 20460, Soul food taqueria - D 09249, A little bit of somethin' - D 09643"
https://play.qobuz.com/album/0002894812581,,"Thomas Enhco,Vassilena Serafimova",Thomas Feiner,72,Funambules,,0,,,"Feathers - D 49425 - Prêté, Fireflies - D 68315, A modern songbook - D 71780"
https://play.qobuz.com/artist/26717,,"James Last,Gheorghe Zamfir",Las Aves,78,Meisterstücke,,0,,,"Swing mit James last - D 08423, Stand up and be counted : Soul, funk and jazz from a revolutionnary era - D 30584, In Ireland - D 05257, Russland zwischen tag und nacht - D 05239, The Best From Hundred Fifty Gold - D 05764"
https://play.qobuz.com/artist/28492,,Pink Martini,Ariel Pink,73,Dream a Little Dream,,0,,,"Joy to the world - 785.33 PIN, Alma de América : the south american way - 789.9 A 082, Get happy - 782.PIN 81, Hey Eugene ! - D 49673, Splendor in the grass - D 49058, Je dis oui ! - D 65532, Sympathique - D 61285, Hang on little tomato - 782.PIN 81 - Prêté"
https://play.qobuz.com/album/0881626501764,,Moondog,Moondog,100,In Europe,Moondog,25,Moondog - Sax Pax For A Sax,__Autres/Moondog/Moondog,"Moondog - 783.MOO 1, Moondog ; Moondog 2 - 783.MOO 2 - Prêté, More Moondog - 783.MOO 1, Everyday I wear a greasy black feather on my hat - D 03211, Anthologie 1953-1957 - 783.MOO 1"
https://play.qobuz.com/album/3663729028624,D 15562 (En rayon),Yodelice,Yodelice,100,Rock'N'Roll (Bande originale du film),Tree Of Life,35,Cardioid - EP Live Pilot - Square Eyes - Tree Of Life,__Autres/Yodelice/Tree Of Life,"Blood ties - D 57959, Tree of life - D 65511, Cardioid - D 29105, Square eyes - D 59042, Like a million dreams - D 63475, The circle - 782.YOD 35, What's the cure ? - 782.YOD 65"
https://play.qobuz.com/album/ln612mt583yvc,,Balanescu Quartet,Balanescu Quartet,100,This Is The Balanescu Quartet,Maria T (Reissue),28,Maria T (Reissue) - Possessed,__Autres/Balanescu Quartet/Maria T (Reissue),"Balanescu Quartet - D 08146, Luminitza - D 17056, Quatuors à cordes n° 1 à 3 - D 44674, Possessed - D 06147, The Last days : pour deux violons Quatuor à cordes n° 1 Quatuor à cordes n° 2 - D 36228, Sarajevo (suite) - D 04663"
https://play.qobuz.com/album/lk3i9z3htstya,,Danny Elfman,Danny Elfman,100,Batman (Original Motion Picture Score),Mars Attacks!,44,Alice au pays des merveilles - Big Fish - Edward aux mains d'argent - Edward Scissorhands - Hitchcock - L’Étrange Noël de Monsieur Jack - Mars Attacks! - Men in Black II - Spider‐Man 2,__B.O/Mars Attacks! - Danny Elfman,"Alice through the looking glass : original motion picture soundtrack - 786 B.O - Prêté, The nightmare before christmas - 786.1 ETR 1, Mission : Impossible : Bande originale du film - D 30249 V.01, Dark shadows : original motion picture soundtrack - D 52715"
https://play.qobuz.com/album/0886446074016,,Danny Elfman,Danny Elfman,100,Tim Burton's Corpse Bride Original Motion Picture Soundtrack (U.S. Release),L’Étrange Noël de Monsieur Jack,35,Alice au pays des merveilles - Big Fish - Edward aux mains d'argent - Edward Scissorhands - Hitchcock - L’Étrange Noël de Monsieur Jack - Mars Attacks! - Men in Black II - Spider‐Man 2,__B.O/L’Étrange Noël de Monsieur Jack - Danny Elfman,"Alice through the looking glass : original motion picture soundtrack - 786 B.O - Prêté, Violin concerto ""eleven eleven"" - 783.ELF 19 41, The nightmare before christmas - 786.1 ETR 1, Mission : Impossible : Bande originale du film - D 30249 V.01, Dark shadows : original motion picture soundtrack - D 52715"
https://play.qobuz.com/album/chmd0leini9ba,D 57461 (En rayon),Anchorsong,Corona,62,Ceremonial,,0,,,
https://play.qobuz.com/album/woqqcf3wuhvxc,D 24312 V.02 (En rayon),The Budos Band,The Bamboos,72,The Budos Band II,,0,,,"The Budos Band - D 24312 V.01, The Budos Band III - D 24312 V.03, Nova tunes 3.1 _ 4.0 : 2015-2019 - D 60993 V.31-40 - Prêté, Burnt offering - D 44906"
https://play.qobuz.com/album/j2n8x0fznr91a,D 40923 (En rayon),"Wolfgang Amadeus Mozart,Berliner Philharmoniker,Claudio Abbado,Swedish Radio Choir,Kay Johannsen",Wolfgang Tillmans,60,Mozart: Requiem,,0,,,"Concerto pour clarinette : Wolfgang Amadeus Mozart ; Jacques Lancelot, clarinette, Pierre Pierlot, Hautbois, Paul Hongne, basson ; Orchestre de Chambre Jean-François Paillard, English... - 783.MOZ 19 73, Mozart raconté aux enfants - 783 MOZ, Amadeus : Bande originale du film - 786.1 AMA 1, Mozart-Arien : Hermann Prey singt Arien von Wolfgang Amadeus Mozart - D 28465"
https://play.qobuz.com/artist/2610603,,"Michel Legrand,Gheorghe Zamfir,Harry van Hoof",Michel Legrand,100,The Lonely Shepherd,Michel Legrand - Hier & demain,44,"Legrand (re)imagined - Les Demoiselles De Rochefort - Les Demoiselles De Rochefort [Disc1] - Les Demoiselles De Rochefort [Disc2] - Les demoiselles de Rochefort - Intégrale 50éme anniversaire [Disc4] - Les demoiselles de Rochefort - Intégrale 50éme anniversaire [Disc5] - Michel Legrand - Hier & demain - The Young Girls Of Rochefort (N°5) [D] - [Disc 10] Michel Legrand Les Moulins De Son Cœur - Spectacles Musicaux 1965-92 - [Disc 11] Michel Legrand Les Moulins De Son Cœur - Dessins Animés 1971-82 - [Disc 12] Anthology 13 Hommage à Alain Delon - Tribute to Alain Delon - [Disc 13] Les Moulins De Son Cœur- Jean-Paul Rappeneau - 1965-1975 - [Disc 14] Sarah Vaughan-Phil Woods, Michel Legrand - [Disc 15] Stéphane Grappelli & Michel Legrand - [Disc 16] Michel Legrand Les Moulins De Son Cœur - Legrand Cinéma-The Concert Legrand 1967-75 - [Disc 17] Michel Legrand Les Moulins De Son Cœur - Ouvrages Symphoniques 1981-2017 - [Disc 18] Michel Legrand Les Moulins De Son Cœur - Famous, Rare Or Previously Unreleased Soundtracks (I) 1968-90 - [Disc 19] Michel Legrand Les Moulins De Son Cœur - Famous, Rare Or Previously Unreleased Soundtracks (II) 1974-2018 - [Disc 1] Les Moulins De Son Coeur- Jazz - [Disc 20] Michel Legrand Les Moulins De Son Cœur - Rare And Curious Pieces 1956-2002 [Disc 20] - [Disc 2] Michel Legrand Les Moulins De Son Cœur - Vocal I 1964-65 - [Disc 3] Michel Legrand Les Moulins De Son Cœur - Vocal II 1969-81 - [Disc 4] Les Moulins De Son Coeur- Nouvelle Vague - [Disc 5] Michel Legrand Anthology- 07 Jacques Demy & Michel Legrand 1960-1988 - [Disc 6] Les Moulins De Son Cœur- Hommage À Steeve McQueen -1960-80 - [Disc 7] Michel Legrand Les Moulins De Son Cœur - Deux Saxophonistes- Stan Gets & Bud Shank 1969-1971 - [Disc 8] Michel Legrand Les Moulins De Son Cœur - Interprètes Francophones 1962-2015 - [Disc 9] Michel Legrand Les Moulins De Son Cœur - Interprètes Internationaux 1958-2011",__Autres/Michel Legrand/Michel Legrand - Hier & demain,"Michel Legrand by Michel Legrand : extraits de bande originale de film - D 66152, The very best of Michel Legrand - D 30247, Jessye Norman sings Michel Legrand - D 57806, Tribute to Michel Legrand - 785.52 GAL, Michel Legrand & ses amis - 788.A 5"
https://play.qobuz.com/album/dslcxtkq5v5lc,,"Final Space,Shelby Lynn Merry",Palace,59,When the Night Is Long (From  Final Space ),,0,,,
https://play.qobuz.com/album/oxscbyhtrymwc,,Shelby Merry,Mercury Rev,61,When the Darkness Comes,,0,,,
https://play.qobuz.com/album/ainbidcgv6rcb,,Aldous Harding,Curtis Harding,71,Aldous Harding,,0,,,Warm Chris - D 71144
https://play.qobuz.com/album/xn6thepadk3fc,,"Astor Piazzolla,Koop",bar italia,56,Astor Piazzolla Remixed,,0,,,"Astor Piazzolla plays Astor Piazzolla - D 18840, Astor Piazzolla. 01 - D 07806 V.01, Tracing Astor : Gidon Kremer plays Astor Piazzolla - D 45309, Two argentinians in Paris - 785.52 SCHI"
https://play.qobuz.com/artist/172974,,Andrew VanWyngarden,Chad VanGaalen,61,Resistance Radio: The Man in the High Castle Album,,0,,,
https://play.qobuz.com/album/h18knw92rbrjc,,April Stevens,Steven Price,80,Teach Me Tiger!,,0,,,
https://play.qobuz.com/artist/267509,,DeVotchKa,Devotchka,100,Fox Searchlight: 20th Anniversary Album,This Night Falls Forever,39,100 Lovers - How It Ends - Little Miss Sunshine - DeVotchKa - This Night Falls Forever - Una Volta,__Autres/Devotchka/This Night Falls Forever,"100 lovers - D 38082, Curse your little heart - D 56833, How it ends - D 23484"
https://play.qobuz.com/artist/43521,,Tchan-Tchou Vidal,Ecran Total,57,La gitane (Gypsy Jazz manouche),,0,,,"La gitane : gipsy legends - D 24427, Gipsy jazz school - D 03630"
https://play.qobuz.com/album/3614975192881,,Murray Head,"Ray Lema, Laurent De Wilde",63,Say It Ain't So (Remastered 2017),,0,,,"Say it ain't so - 782.HEA 15, Cindy Cendrillon 2002 : version intégrale - D 41352, Cindy : Cendrillon 2002 : spectacle musical - D 23230"
https://play.qobuz.com/album/xvjzfasr1norc,,Lino Cannavacciuolo,Wooli & Calcium,56,Ca'na',,0,,,The rough guide to Italia nova : italian underground : the hybrid generation - D 66934
https://play.qobuz.com/album/xadbbdpzwmwdb,,Mazowsze,Mazoni,57,The Polish Song and Dance Ensemble Vol. 1,,0,,,
https://play.qobuz.com/album/3610152809665,,Shigeru Umebayashi,Sébastien Schuller,56,Yumeji's Theme (Original Motion Picture Soundtrack),,0,,,"La novia : original motion picture soundtrack - D 61533, Le secret des poignards volants = House of flying daggers : bande originale du film - D 62573, Musique et cinéma du monde : Asie : Hong Kong, Taiwan : extraits de bandes originales de films - D 33624"
https://play.qobuz.com/album/xf4pl7gugflwb,,"Alessandra Celletti,Marcello Piccinini",Cassandra Violet,69,Erik Satie: Gnossienne N° 1 (Drums & Piano Duet),,0,,,
https://play.qobuz.com/album/4037256017076,,The Hollywood LA Soundtrack Orchestra,Hollywood Pictures Orchestra,71,Moviehits,,0,,,
https://play.qobuz.com/artist/205353,,Dave Thomas,Thomas Azier,78,Waking Dream,,0,,,Stax Soulsvill USA - D 32094 - Prêté
https://play.qobuz.com/artist/336376,,"Vladimir Martynov,Kronos Quartet",Vladimir Cosma,71,Music of Vladimir Martynov,,0,,,
https://play.qobuz.com/album/du4uz84qi3via,,Hans Zimmer,Hans Zimmer,100,True Romance (Original Motion Picture Score),La Ligne Rouge,54,Angels & Demons - Da Vinci Code - Dune - Dunkirk - Hans Zimmer The Milan Year - Inception - Interstellar - La Ligne Rouge - Le Dernier Samurai - Le Roi Lion - Sherlock Holmes - Sherlock Holmes - A Game Of Shadows - The Dark Knight Rises - The Thin Red Line - XMen - Dark Phoenix,__B.O/La Ligne Rouge - Hans Zimmer,"The world of Hans Zimmer : a symphonic celebration - 786.2 ZIM 2 - Prêté, The wings of a film : the music of Hans Zimmer : extraits de bandes originales de films - D 56398, The world of Hans Zimmer : A new dimension. Part II - 786.2 ZIM 2 - Prêté, Dunkirk = Dunkerque : original motion picture soundtrack - 786.1 DUN 1, The lion king : = Le roi lion : original motion picture soundtrack - 786.1 ROI 1"
https://play.qobuz.com/artist/378858,,Kris de Bruyne,Vernis Rouge,62,30 Jaar Zwervend Bestaan,,0,,,
https://play.qobuz.com/artist/24057,,"Pascal Rogé,Starkey",Calypso Rose,61,Satie: Gnossienne No.1 (Starkey Remix),,0,,,"Sonate pour violon et piano n° 4 en do mineur ""F.A.E"" : scherzo Sonate pour violon et piano n° 1 en sol majeur op. 78 Sonate pour violon et piano n° 2 en la majeur op. 100 Sonate pour... - D 05969, La Flûte à Paris - D 10482, Sinfonietta Concert champêtre Pièce brève sur le nom d'Albert Roussel Bucolique Fanfare Marches (2) et un intermède Suite française - D 53969"
https://play.qobuz.com/album/vz88znn3y92ya,,Chris Isaak,Susan Christie,64,Best of Chris Isaak (Remastered),,0,,,"Chris Isaak - D 02980, Wicked game - D 52413, Mr. Lucky - D 35829, Silvertone - D 09431, San Francisco days - D 15839, Always got tonight - D 11779"
https://play.qobuz.com/artist/45695,,Berlin,Bel,67,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),,0,,,"Arias de l'histoire de l'opéra à Berlin - D 06658, Berlin Babylon : bande originale du film - D 32093"
https://play.qobuz.com/album/p3m9zxezbpq2a,,Hang Massive,Massive Attack,69,Beats for Your Feet,,0,,,Celestial colour - 785.8 HAN
https://play.qobuz.com/album/mgcel8njixy5b,D 24300 (En rayon),Bibio,Bibio,100,Ambivalence Avenue,Ribbons,16,Ribbons,__Autres/Bibio/Ribbons,"The apple and the tooth - D 38451, Silver Wilkinson - D 48126, Mind bokeh - D 45236, Phantom brickworks - 784.BIB 21, Sleep on the wing - 784.BIB 51"
https://play.qobuz.com/album/yg58huq9f22hb,,George Duke,Georges Delerue,77,Master Of The Game,,0,,,Déjà vu - D 44930
https://play.qobuz.com/album/j07sv6x6q5nt1,,Band of Horses,Band Of Horses,100,Everything All The Time,Cease To Begin,38,Cease To Begin - Infinite Arms - Mirage Rock,__Autres/Band Of Horses/Cease To Begin,"Things are great - D 71858, Mirage rock - D 60451, Infinite arms - D 54456, Why are you ok - D 56240, Warm Evenings, Pale Mornings, Bottled Blues A country rock career 1963-1973 : featuring Gram Parsons with The Shilos, The International Submarine Band, The Byrds, Flying Burrito Broth... - D 01640, Horses in the sky - D 32033"
https://play.qobuz.com/album/mjzzg3ojwn90a,,François de Roubaix,Francois De Roubaix,100,La scoumoune (Soundtrack),Le Monde Electronique De Francois De Roubaix (BOF),29,Dernier Domicile Connu Et Autres Films (Le Rapace - Un Aller Simple) - L'Essentiel De François De Roubaix - Le Monde Electronique De Francois De Roubaix (BOF) - Les Plus Belles Musiques De Films De François De Roubaix - Vol.2,__Autres/Francois De Roubaix/Le Monde Electronique De Francois De Roubaix (BOF),"Le monde électronique de François de Roubaix. 01 - D 57897 V.01, L'essentiel de François de Roubaix - 786.2 ROU 2, Les Plus belles musiques de films de François de Roubaix Vol.2 : Extraits de bandes originales de films - 786.2 ROU 2, Le monde électronique de François de Roubaix. 02 - D 57897 V.02, Les plus belles musiques des films de Lino Ventura - D 43168, Dirty diamonds III - D 36129 V.03"
https://play.qobuz.com/artist/189176,,Tom McRae,Tom McRae,100,Kenzo Parfums Songs,King Of Cards,38,All Maps Welcome - Did I Sleep and Miss the Border - - Just Like Blood - King Of Cards - The Alphabet Of Hurricanes - Tom McRae,__Autres/Tom McRae/King Of Cards,
https://play.qobuz.com/album/0724359478456,D 23523 (En rayon),Barry Adamson,Laurie Darmon,62,Oedipus Schmoedipus,,0,,,"The Murky world of Barry Adamson - D 05044, Lost highway : bande originale du film - D 03233, Tonal evidence 7 a Mute sampler - D 00914 V.07, Oedipus schmoedipus - D 23523, As above so below - D 09843, The king of nothing hill - D 09272"
https://play.qobuz.com/album/0794881862825,D 55197 - Prêté (Retour prévu le : 02/06/2026),Le Trio Joubran,Jordan Robinso,62,Majâz,,0,,,"Randana : oud Palestine - 789.27 TRI 2, The long march - 789.27 TRI 2, AsFâr - 789.27 JOU 2, Le dernier vol - D 39568 - Prêté, Nuits atypiques, instants d'années - D 21248"
,,MusiKazoo Ringers,Crooked Fingers,56,"Willkommen, Bienvenue, Welcome (Cabaret)",,0,,,
https://play.qobuz.com/album/n8uwd0wi3xnna,,James Henry Jr.,James Horner,69,Take Me Down Easy,,0,,,Hellhound on my trail : Songs of Robert Johnson - D 13486
https://play.qobuz.com/album/cttjy1ox1tila,D 72244 (En rayon),Nancy Sinatra,Nancy Sinatra,100,Boots,"Nancy Sinatra, Lee Hazlewood - Nancy & Lee Again - 2023",11,"Nancy & Lee - Nancy Sinatra, Lee Hazlewood - Nancy & Lee Again - 2023 - Start Walkin' 1965-1976","__Autres/Nancy Sinatra/Nancy Sinatra, Lee Hazlewood - Nancy & Lee Again - 2023","The greatest hits of Nancy Sinatra - D 34068, What women want = Ce que veulent les femmes : bande originale du film - D 42771, Kill bill. 01 : Original soundtrack - 786.1 KIL 1"
https://play.qobuz.com/album/t3b27em0qakjb,789.27 MAS 2 - Prêté (Retour prévu le : 27/05/2026),Mashrou' Leila,Lola Marsh,70,Ibn El Leil,,0,,,Raasük - D 55030
https://play.qobuz.com/album/h485is3vgjgtc,,Nataly Dawn,Nataly Dawn,100,Careless Whisper,"Here, There and Everywhere",39,"For You - Gardenview - Here, There and Everywhere - How I Knew Her","__Autres/Nataly Dawn/Here, There and Everywhere",
https://play.qobuz.com/artist/28649682,,"Camille Saint-Saëns,Ensemble Musique Oblique",Camille Jansen,73,Saint-Saëns: The Carnival of the Animals; Piano Quintet; L'assassinat du duc de Guise,,0,,,"A la lumière - 783.09 6 ALA, Les sonates pour instruments à vent - D 53705, Piano concertos - 783.SAI 19 11"
https://play.qobuz.com/artist/202,,"Antonín Dvořák,Sir Charles Mackerras,English Chamber Orchestra",Antonin,67,"Dvořák: Serenade in D Minor, Op. 44, B. 77 & Serenade in E Major, Op. 22, B. 52",,0,,,"Czech string quartets = Quatuors à cordes tchèques - D 48832, Du nouveau monde - LA004116, String quartets - D 54857"
