Sources Qobuz,Sources Bibli,Artist_A_rechercher,Artist_Possede,Artist_sim,Album_A_rechercher,Album_Possede,Album_sim,Liste_albums_pos,Path_Possede,Autres_albums_biblio
https://play.qobuz.com/album/0060121593622,,C. Jérôme,Jérôme Echenoz,73,CD Story,,0,,,"25 ans de succès - D 27192, Radio 70 - D 41976, Ce garçon-là... - D 05225"
https://play.qobuz.com/album/o90xsjm3iw70a,788.BAR 5 (En rayon),"Didier Barbelivien,Félix Gray",Lilian Barbe,60,Best of Didier Barbelivien,,0,,,"Didier Barbelivien - 788.BAR 5, Dédicacé - D 38758, Mes préférences - D 45381, Etat des lieux : ""j'écrivais des chansons"" - D 40441, Créateur de chansons - D 63498, Peut-être toi, peut-être une autre - D 42189"
https://play.qobuz.com/album/0073145493842,D 65064 (En rayon),Daniel Guichard,Daniel Darc,69,La Tendresse,,0,,,"Daniel Guichard - D 53668, Le gitan - 788.GUI 5 - Prêté, Gamberge - D 06805"
https://play.qobuz.com/album/0094636919355,,Mike Brant,Batlik,62,20 Chansons D'or,,0,,,"Laisse moi t'aimer : le meilleur de Mike Brant - 788.BRA 5, C'est ma prière - D 31001"
https://play.qobuz.com/album/ngh0umv6g6dzi,788.BAR 5 (En rayon),Claude Barzotti,Camp Claude,62,Le Rital,,0,,,"Claude Barzotti chante Noël - D 54076, Je vous aime : ses plus grands succès + trois inédits - D 02689, Douce - D 15567, Beau j's'rai jamais beau - D 06728 V.03, Le Rital - D 10687"
https://play.qobuz.com/artist/735092,,Gérard Lenorman,Bernard Herrmann,71,French Classics,,0,,,"27 succès : compilation - D 32923, Le goût du bonheur - D 70004"
https://play.qobuz.com/artist/39274,,Julien Clerc,Julien Clerc,100,A Rendez-Vous With Julien Clerc,Julien Clerc,56,"100 Chansons - 1969-1972 [Disc 1] - 100 Chansons - 1980-1990 [Disc 3] - 100 Chansons - 1992-2005 [Disc 4] - 100 Chansons - Live Olympia 1970 [Disc 5] - 100 chansons - 1973-1979 [Disc 2] - Aime Moi - Des Jours Entiers À T'aimer - Femmes, Indiscrétion, Blasphème - Fou, Peut-Être - Jaloux - Julien - Julien Clerc - Les Incontournables - Liberté, Égalité, Fraternité... Ou La Mort - Niagara - Terre De France - This Melody - Utile",__Autres/Julien Clerc/Julien Clerc,"Julien Clerc avec vous : Olympia 1974 - D 43903, Podium : bande originale du film - D 22706, Julien - D 23126, Les hits de mai 1968. 14 titres originaux. Extraits du hit parade ""Salut les copains"" de mai 68, avec les documents inédits. - Chomarat DISQ 2045, 1er album - D 46544"
https://play.qobuz.com/album/0077778685456,788.CLE (En rayon),Julien Clerc,Julien Clerc,100,Aimer,Aime Moi,62,"100 Chansons - 1969-1972 [Disc 1] - 100 Chansons - 1980-1990 [Disc 3] - 100 Chansons - 1992-2005 [Disc 4] - 100 Chansons - Live Olympia 1970 [Disc 5] - 100 chansons - 1973-1979 [Disc 2] - Aime Moi - Des Jours Entiers À T'aimer - Femmes, Indiscrétion, Blasphème - Fou, Peut-Être - Jaloux - Julien - Julien Clerc - Les Incontournables - Liberté, Égalité, Fraternité... Ou La Mort - Niagara - Terre De France - This Melody - Utile",__Autres/Julien Clerc/Aime Moi,"Julien Clerc avec vous : Olympia 1974 - D 43903, Podium : bande originale du film - D 22706, Les hits de mai 1968. 14 titres originaux. Extraits du hit parade ""Salut les copains"" de mai 68, avec les documents inédits. - Chomarat DISQ 2045, 1er album - D 46544"
https://play.qobuz.com/album/0724383917853,D 22133 (En rayon),Alain Souchon,Alain Bashung,69,C'est déjà ça,,0,,,"Alain Souchon & Laurent Voulzy - 788.SOU, Alain Souchon : Volume 4 : Olympia 83 - D 33072 V.04, Alain Souchon : Volume 5 : Titres rares et inédits - D 33072 V.05"
https://play.qobuz.com/artist/46365,,Maxime Le Forestier,Marie Laforêt,62,CD Story,,0,,,"Maxime Le Forestier - D 52487, Maxime Le Forestier : Master série - D 27841, Maxime Le Forestier : Le cahier : 84 chansons de Brassens en public - D 56025"
https://play.qobuz.com/artist/18600,,Sardè Philippe,Philippe Sarde,100,Cesar et Rosalie,Les Egares,54,Les Egares,__B.O/Les Egares - Philippe Sarde,"Le cinéma de Bertrand Tavernier : musiques de Philippe Sarde - D 51825, Quai d'Orsay - D 58059, Rodin : bande originale de film - D 19664, Music Box : Bande originale du film - D 04570, Premiers désirs : bande originale du film - 786.1 PRE 1, pour Sacha : Bande originale du film - D 06460"
https://play.qobuz.com/album/oeonzez0kn75a,,Vladimir Cosma,Vladimir Cosma,100,La chèvre (Bande originale du film de Francis Veber),La Boum,38,Alexandre le bienheureux - Clérambard - Bande originale des films Louis de Funès Vol.2 - Cosma Vol.22 - Diva - La Boum - La Chèvre - Le Jouet - Le Grand Blond Avec Une Chaussure Noire - La Gloire de mon Père - Le Château de ma mère - Les Aventures De Rabbi Jacob - Lévy Et Goliath - Les Plus Belles Musiques De Films - Musiques de Films 1982 - 1984 - Un Éléphant Ça Trompe Énormément - Nous Irons Tous Au Paradis - Le Bal Des Casse-Pieds - Vladimir Cosma Dirige L'Orchestre National De Lyon - [Disc10] B.O. De Films De Jean-Pierre Mocky - [Disc11] Adiós - [Disc12] La Vache Et Le Président - [Disc13] L'Homme De Suez - Les grandes familles - [Disc14] Catherine & compagnie - Jamais avant le mariage - L'étincelle - [Disc15] Till We Meet Again - [Disc16] Albert Est Méchant - La Soif De L'or - [Disc17] Ils Sont Grands Ces Petits - La Galette Du Roi - Retenez-Moi... Ou Je Fais Un Malheur ! - [Disc1] Banzaï - Vous n'aurez pas l'Alsace et la Lorraine - [Disc2] B.O.F. (Le Coup Du Parapluie) - [Disc3] B.O.F. (La Chambre Des Dames) - [Disc4] Le Fils Du Français - Soleil - [Disc5] Les Mondes Engloutis - Biniki Le Dragon Rose - La Petite Allumeuse - [Disc6] B.O.F. (Le Jumeau) - [Disc7] La Trilogie Marseillaise - Marius - Fanny - César - La Femme Du Boulanger - Le Schpountz - [Disc8] Le Bar Du Téléphone - Mort Un Dimanche De Pluie - [Disc9] Les Cœurs Brûlés - Le Monde À L'envers - Le Cheval De Cœur,__B.O/La Boum - Vladimir Cosma,"Télé Tubes Vol. 1 : Les meilleurs génériques de l'histoire de la télévision - D 67874 V.01, Vladimir Cosma dirige l'Orchestre National de Lyon dans ses plus grandes musiques de film : Musiques inspirées des bandes originales des films - 786.2 COS 2 - Prêté, Inédits & raretés - 786.2 COS 2 - Prêté, Les notes de l'écran. Vol. 3 : The best of French music film : Les grandes familles et Sam & Sally - D 53765 V.03, Suprême lounge 2 : extraits de bandes originales de films - D 38370 V.02"
https://play.qobuz.com/artist/1754685,,Il Est Vilaine,Best Laid Plans,62,Lumière noire 01 - EP,,0,,,
https://play.qobuz.com/album/fj9227kqagfoa,,Patrick Coutin,Marc Collin,64,J'aime regarder les filles,,0,,,
https://play.qobuz.com/artist/72785,D 35105 (En rayon),Tarmac,Kormac,67,Notre Epoque,,0,,,"Tarmac & flames - D 09703, L'atelier - D 18125, Notre époque - D 35105, Concert au Réservoir : Paris 23/12/2003 - D 35469, Ectopia - D 09177"
https://play.qobuz.com/artist/25632,,Joséphine Baker,Josephien,67,50 Super Hits,,0,,,"Joséphine Baker - D 46554, Joséphine Baker : 1927-1939 - D 58268, L'âge d'or de la chanson : 100 & plus - D 43685, Les cinglés du music-hall ,. 1930 - D 37428 - 1930, J'ai deux amours - D 17304"
https://play.qobuz.com/album/0825646348251,,Blues Trottoir,Fabulous Trobadors,62,Histoires courtes,,0,,,
,,PHANTOM-DJ,Phantogram,70,Select of Harmonie,,0,,,
https://play.qobuz.com/artist/42955,,IAM,Iam,100,Saison 5,Ombre Est Lumière,24,L'école Du Micro D'argent (Edition Collector) - Ombre Est Lumière,__Autres/Iam/Ombre Est Lumière,"... IAM - D 49517, De la planète Mars - 781.5 IAM - Prêté, Best of taxi 1,2,3 : Bande originale de film - D 19265 H.S., Taxi : Bande originale du film - D 19265 V.01"
https://play.qobuz.com/album/5414939935756,D 68738 (En rayon),Radio Elvis,Roméo Elvis,73,Les Conquêtes,,0,,,"Elvis 30 #1 hits - 782.PRE 11, Ces garçons-là - D 34473"
https://play.qobuz.com/artist/76572,D 66857 (En rayon),Baba Sissoko,Baba Stiltz,61,Three Gees,,0,,,"Save the world : Salvamm'o munno - D 23293, Amadran - 789.18 SIS 2, Djekafo - D 25073"
https://play.qobuz.com/album/zsq6nq7lyv0pa,,Flavien Berger,Flavien Berger,100,Mars balnéaire,Arco Iris,43,Arco Iris - Léviathan - Music for Maison d'en face,__Autres/Flavien Berger/Arco Iris,"Léviathan - 788.BER 62 73, Dans cent ans - 788.BER 44, Contre-temps - 788.BER 62 73 - Prêté"
https://play.qobuz.com/artist/53580,788.GAL 5 (En rayon),France Gall,France Gall,100,Best Of,Les années folles (Vinyle),33,"Babacar - Dancing Disco - Débranche ! - France - France Gall - Le Tour De France 88 [Live] - Les années folles (Vinyle) - Made In France- France Gall's Baby Pop - Paris, France - Pleyel [Live] - Simple Je - Débranchée À Bercy 93 [Live] - Tout Pour La Musique - Évidemment - Les Raretés (2019)",__Autres/France Gall/Les années folles (Vinyle),"France Gall au Zénith - D 47425, Pop à Paris. 05 : S.O.S. mesdemoiselles - D 23773 V.05"
https://play.qobuz.com/artist/16212,,"André Pascal,Raymond Lefèvre,Paul Mauriat",Pascal Comelade,74,Le gendarme à Saint-Tropez (Cinéma),,0,,,"Electrosolo - D 46921, In the sky I am walking, pour deux voix : Songs of the Native Americans : Works of Stockhausen, Dusapin and Native Americans performed by Voxnova - 783.STO 31"
https://play.qobuz.com/album/b9eohtl5ovazc,D 51274 (En rayon),Stacey Kent,Saint Stacy,73,Raconte-Moi,,0,,,"Breakfast on the morning tram : edition coffret - D 57795, I know I dream : the orchestral sessions - 781.3 KEN 91"
https://play.qobuz.com/artist/2610603,,"Michel Legrand,Agnes Varda,Corinne Marchand",Michel Legrand,100,Cléo de 5 à 7 – EP,[Disc 1] Les Moulins De Son Coeur- Jazz,38,"Legrand (re)imagined - Les Demoiselles De Rochefort - Les Demoiselles De Rochefort [Disc1] - Les Demoiselles De Rochefort [Disc2] - Les demoiselles de Rochefort - Intégrale 50éme anniversaire [Disc4] - Les demoiselles de Rochefort - Intégrale 50éme anniversaire [Disc5] - Michel Legrand - Hier & demain - The Young Girls Of Rochefort (N°5) [D] - [Disc 10] Michel Legrand Les Moulins De Son Cœur - Spectacles Musicaux 1965-92 - [Disc 11] Michel Legrand Les Moulins De Son Cœur - Dessins Animés 1971-82 - [Disc 12] Anthology 13 Hommage à Alain Delon - Tribute to Alain Delon - [Disc 13] Les Moulins De Son Cœur- Jean-Paul Rappeneau - 1965-1975 - [Disc 14] Sarah Vaughan-Phil Woods, Michel Legrand - [Disc 15] Stéphane Grappelli & Michel Legrand - [Disc 16] Michel Legrand Les Moulins De Son Cœur - Legrand Cinéma-The Concert Legrand 1967-75 - [Disc 17] Michel Legrand Les Moulins De Son Cœur - Ouvrages Symphoniques 1981-2017 - [Disc 18] Michel Legrand Les Moulins De Son Cœur - Famous, Rare Or Previously Unreleased Soundtracks (I) 1968-90 - [Disc 19] Michel Legrand Les Moulins De Son Cœur - Famous, Rare Or Previously Unreleased Soundtracks (II) 1974-2018 - [Disc 1] Les Moulins De Son Coeur- Jazz - [Disc 20] Michel Legrand Les Moulins De Son Cœur - Rare And Curious Pieces 1956-2002 [Disc 20] - [Disc 2] Michel Legrand Les Moulins De Son Cœur - Vocal I 1964-65 - [Disc 3] Michel Legrand Les Moulins De Son Cœur - Vocal II 1969-81 - [Disc 4] Les Moulins De Son Coeur- Nouvelle Vague - [Disc 5] Michel Legrand Anthology- 07 Jacques Demy & Michel Legrand 1960-1988 - [Disc 6] Les Moulins De Son Cœur- Hommage À Steeve McQueen -1960-80 - [Disc 7] Michel Legrand Les Moulins De Son Cœur - Deux Saxophonistes- Stan Gets & Bud Shank 1969-1971 - [Disc 8] Michel Legrand Les Moulins De Son Cœur - Interprètes Francophones 1962-2015 - [Disc 9] Michel Legrand Les Moulins De Son Cœur - Interprètes Internationaux 1958-2011",__Autres/Michel Legrand/[Disc 1] Les Moulins De Son Coeur- Jazz,"Michel Legrand by Michel Legrand : extraits de bande originale de film - D 66152, The very best of Michel Legrand - D 30247, Jessye Norman sings Michel Legrand - D 57806, Tribute to Michel Legrand - 785.52 GAL, Michel Legrand & ses amis - 788.A 5"
https://play.qobuz.com/artist/24239,D 65043 (En rayon),Mouloudji,Moodoïd,62,Comme un p'tit coquelicot,,0,,,"Mouloudji - D 55534, En souvenirs des souvenirs... : hommage à Mouloudji - D 70306, Mouloudji et autres : Chantent Boris Vian - D 36259, Saint Germain-Des-Prés - D 24791"
,D 43949 (En rayon),Andre Bourvil,Bourvil,70,Du Rire Aux Larmes,,0,,,"Bourvil : : l'essentiel - D 23468, Les plus belles musiques de films de Bourvil - D 11849"
https://play.qobuz.com/album/0639842921466,,Thomas Fersen,Thomas Feiner,77,Qu4tre,,0,,,"Thomas Fersen & The Ginger Accident - 788.FER 44, Thom4s Fersen - D 35330, Les mecs qu'embrassent - D 43683, Je suis au paradis - D 73015, Trois petits tours - D 54870"
https://play.qobuz.com/album/n94xtfh4eguvc,781.5 FAY (En rayon),Gaël Faye,France Gall,70,Rythmes et botanique,,0,,,"Mauve jacaranda - 781.5 FAY - Prêté, Des fleurs - 781.5 FAY, Lundi méchant - D 70728"
https://play.qobuz.com/album/zgkagmu6u9vpb,,"Les Négresses Vertes,Massive Attack",Les Négresses Vertes,100,10 Remixes 87-93,Famille Nombreuse,24,Famille Nombreuse - Mlah - À L'affiche,__Autres/Les Négresses Vertes/Famille Nombreuse,"Green Bus : Les Negresses vertes en public - D 59820, C'est pas la mer à boire : 1987-1993 - 788.NEG 43, Mlah - D 39525, Zig zague - D 31494, 10 remixes - D 11387, Trabendo - D 08106"
https://play.qobuz.com/album/ga67b5393zm1b,D 50283 (En rayon),17 Hippies,Annie Philippe,50,El Dorado,,0,,,"Phantom songs - D 62226, Sirba - D 23287, Ifni ifni - D 39410"
https://play.qobuz.com/album/3521383413944,D 56140 (En rayon),Alexis HK,The Bangles,60,Les Affranchis,,0,,,Le dernier présent - D 54473
https://play.qobuz.com/artist/51467,,"Pierre Perret,Les Ogres De Barback,Magyd Cherfi,Didier Wampas,Idir,Massilia Sound System,Tryo,Olivia Ruiz,Mouss Et Hakim,François Morel,Danyèl Waro,Rosemary Standley,Loïc Lantoine,Féfé,Christian Olivier,Benoît Morel,Alexis HK,Flavia Coelho",Pierre Perret,100,La tribu de Pierre Perret au café du canal,Le Monde de Pierrot (Best of 2CD),46,Le Monde De Pierrot (Le Coeur À Rire) - Le Monde de Pierrot (Best of 2CD),__Autres/Pierre Perret/Le Monde de Pierrot (Best of 2CD),"Le meilleur de Pierre Perret - 788.PER 41, Anthologie de la chanson française - La tradition Vol. 01 : Des trouvères à la Pléiade - D 66070 V.01, L'âge de Pierre - 788.PER 41, Drôle de poésie ! - D 59563"
https://play.qobuz.com/album/v42phgozwj0cc,D 73049 (En rayon),Alexis HK,The Bangles,60,Comme un ours,,0,,,Le dernier présent - D 54473
https://play.qobuz.com/album/3220010372240,,Fernandel,Fernandel,100,125 succès essentiels et chansons rares,Platinum Collection - Triple Album,31,Le Flamboyant [Disc 1] - Le Flamboyant [Disc 2] - Platinum Collection - Triple Album,__Autres/Fernandel/Platinum Collection - Triple Album,
https://play.qobuz.com/artist/25454,,Henri Salvador,Henry Salvador,93,l'indispensable,Les grandes chansons,46,Les grandes chansons,__Autres/Henry Salvador/Les grandes chansons,"Henri Salvador - D 36329, Intégrale Henri Salvador. 04 : 1956-1958 : Salvador plays the blues & sings in English - D 33533 V.04, Faut rigoler : Jacques Haurogné chante Henri Salvador - 788 HAU, Henri Salvador chante Boris Vian - D 66551"
https://play.qobuz.com/album/0060253726652,,Dick Annegarn,Mark Lanegan,64,Sacré Géranium,,0,,,
https://play.qobuz.com/artist/52124,,Anna Karina,Anna Karina,100,BOF Anna,Je Suis Une Aventurière,19,Je Suis Une Aventurière,__Autres/Anna Karina/Je Suis Une Aventurière,"Le vilain petit canard - C VIL, Je suis une aventurière - 788.KAR 61 3"
https://play.qobuz.com/album/uu4t267n14ucc,D 73001 (En rayon),Lior Shoov,Howard Shore,55,Lior Shoov,,0,,,
https://play.qobuz.com/album/mewlhgfre1m5s,,Petula Clark,Petula Clark,100,C'est Ma Chanson,Chariot,43,Chariot - Les Plus Grands Succès De Petula Clark - Petula,__Autres/Petula Clark/Chariot,"Noël - D 41843, Downtown - D 40129, The classic collection volume one : the singles part one - D 13199 V.01, The classic collection volume three : The song stylist part one - D 13199 V.03, Ses plus belles chansons - D 36124"
https://play.qobuz.com/album/0060249829489,,Dario Moreno,Dario Moreno,100,Best Of,Best Of Gold Dario Moreno [Disc 2],44,Best Of Gold Dario Moreno [Disc 1] - Best Of Gold Dario Moreno [Disc 2] - C'est magnifique - Dansons mon amour - Dario Moreno - Oh! Que Dario! Best Of Dario Moreno - Remastered Hits - Si tu vas à Rio - Viens,__Autres/Dario Moreno/Best Of Gold Dario Moreno [Disc 2],"Tendres années 60 : Dario Moreno - D 65240, ""Dario Moreno"" 21 titres - Chansons d'auteurs - D 52510, Oh ! Qué Dario - D 27788, Alma de América : vol.2 : The south american way - D 54842 V.02, Si tu vas à Rio - D 62120"
https://play.qobuz.com/album/0060253748948,,Dalida,Dalida,100,40 Succes En Or,Les Diamants Sont Éternels - Vol.19 - Mourir Sur Scène],34,Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 10] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 11] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 12] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 13] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 14] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 15] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 16] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 17] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 1] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 20] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 21] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 22] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 2] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 3] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 4] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 5] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 6] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 7] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 8] - Les Diamants Sont Eternels - Intégrale 25e Anniversaire [Disc 9] - Les Diamants Sont Éternels - Vol.18 - Le Sixième Jour - Les Diamants Sont Éternels - Vol.19 - Mourir Sur Scène],__Autres/Dalida/Les Diamants Sont Éternels - Vol.19 - Mourir Sur Scène],"Dalida : bande originale - D 65660, Dalida 66-67 Vol. 08 : Ciao amore ciao - D 35798 V.08, Dalida 56 - 57 Vol. 01 : Bambino - D 35798 V.01, Dalida 57 - 58 Vol. 02 : Come Prima - D 35798 V.02, Dalida 62 - 64 Vol. 06 : Le jour le plus long - D 35798 V.06"
https://play.qobuz.com/album/3298499003801,D 61285 (En rayon),Pink Martini,Ariel Pink,73,Sympathique,,0,,,"Joy to the world - 785.33 PIN, Alma de América : the south american way - 789.9 A 082, Get happy - 782.PIN 81, Hey Eugene ! - D 49673, Splendor in the grass - D 49058, Je dis oui ! - D 65532, Sympathique - D 61285, Hang on little tomato - 782.PIN 81 - Prêté"
https://play.qobuz.com/album/0004228313102,788.NIA 5 - Prêté (Retour prévu le : 28/05/2026),Niagara,Diagrams,67,Encore un dernier baiser,,0,,,"Niagara - D 32654, Religion - 788.NIA 62 - Prêté, Flammes - 788.NIA 62, Ces chansons qui nous ressemblent : la bande son de votre vie - D 69720"
https://play.qobuz.com/album/o4seri7b61rtb,,Dub Silence,Dub Inc,78,Sortie de Piste,,0,,,7 ignitions - D 06248
https://play.qobuz.com/artist/2110245,,French 79,French 79,100,Angel,TEENAGERS,43,Joshua - Olympic - TEENAGERS,__Autres/French 79/TEENAGERS,"Joshua - 784.FRE 51, Teenagers - 784.FRE 51"
https://play.qobuz.com/album/hc4tezhss1t4a,D 71052 (En rayon),Clément Froissart,Secret of Elements,63,Peupleraie,,0,,,
https://play.qobuz.com/album/5099908590459,,Gilbert Bécaud,Gilbert Bécaud,100,Gilbert Becaud (1964-1966) [2011 Remastered] [Deluxe version],Je reviens te chercher,33,Je reviens te chercher,__Autres/Gilbert Bécaud/Je reviens te chercher,"Gilbert Bécaud - D 16838, Les plus grands succès de Gilbert Bécaud - D 55818"
https://play.qobuz.com/artist/27016,,"Jeanne Moreau,Yves Duteil",Jeanne Moreau,100,Entre elles et moi,Le Tourbillon,39,12 Chansons - Album Collection [Disc 1] - Album Collection [Disc 2] - Jacques Prevert - Artistes Divers - Le Tourbillon - Les Chansons De Clarisse,__Autres/Jeanne Moreau/Le Tourbillon,L'humeur vagabonde : hommage à Jeanne Moreau - D 35886
https://play.qobuz.com/album/qkrzomr9mtemc,782.NAI 322 (En rayon),Yael Naim,Mychael Danna,64,How Will I Know,,0,,,Yael Naim - 782.NAI 35
https://play.qobuz.com/artist/28492,,Pink Martini,Ariel Pink,73,Dream a Little Dream,,0,,,"Joy to the world - 785.33 PIN, Get happy - 782.PIN 81, Hey Eugene ! - D 49673, Splendor in the grass - D 49058, Je dis oui ! - D 65532, Sympathique - D 61285, Hang on little tomato - 782.PIN 81 - Prêté"
https://play.qobuz.com/album/h3fcv3oeg9lec,,Pépite,Pépite,100,Sensations,Renaissance,48,Renaissance - Reve Realite - Virages,__Autres/Pépite/Renaissance,"PEPITES - D 00693, Les années lumière - 788.PEP 62 24, Lobotome - D 05319"
https://play.qobuz.com/album/0886446893440,,Bon Voyage Organisation,Bon Voyage Organisation,100,Goma (Radio Edit),La Course,31,(Loin des) Rivages - La Course - Xīngyè,__Autres/Bon Voyage Organisation/La Course,"Jungle ? Quelle jungle ? - D 61056, Records, Tokyo - D 11139"
https://play.qobuz.com/album/ng7rrj8w1poqc,,"Woodkid,Louis Garrel",Woodkid,100,L'aérogramme de Los Angeles,The Golden Age,44,The Golden Age,__Autres/Woodkid/The Golden Age,"The golden age - D 34456, S16 - 782.WOO 43, Arcane : League of legends. season two - 786.1 ARC 3 - Prêté"
https://play.qobuz.com/artist/40864,788.HER 62 73 (En rayon),Hervé,Hervé,100,La peur des mots,Hyper,29,Hyper,__Autres/Hervé/Hyper,"Caf' conc' Hervé - D 08376, Hervé Lapalud - D 09282"
https://play.qobuz.com/album/rwgy17qnodzgb,D 64183 (En rayon),Minuit,Inuit,91,Vertigo,Action,46,Action - Always Kévin - EP,__Autres/Inuit/Action,"Te Deum H.146 Messe de Minuit H.9 Nuit - 783.CHM 43, Midi à minuit - D 27863"
https://play.qobuz.com/album/yek2pqb1mpjlc,D 05120 (En rayon),Gloria Lasso,Gloria,67,Gloria Lasso,,0,,,"Mi Musica es tu Musica - Chomarat DISQ 2014, For ever - D 12973, Messe de la bataille en Nouvelle Espagne - D 16703, Les grandes dames de la chanson française : volume 2 - D 58329 V.02"
